Date,PG,MSFT,F,GE
2016-02-12,76.697433,48.077766,10.569302,26.692099
2016-02-16,77.151985,48.988693,10.862129,27.25881
2016-02-17,78.080055,50.263988,11.228167,27.712179
2016-02-18,77.634964,50.043457,11.219015,27.466606
2016-02-19,77.455032,49.688671,11.0726,27.409935
2016-02-22,77.777,50.484531,11.493544,27.778296
2016-02-23,77.473969,49.074993,11.365431,27.598837
2016-02-24,77.237236,49.247593,11.054299,27.353262
2016-02-25,77.975876,49.957153,11.337977,27.829302
2016-02-26,76.801598,49.190056,11.411184,27.991154
2016-02-29,76.034531,48.787334,11.447788,27.743616
2016-03-01,76.924713,50.417416,11.978541,28.448154
2016-03-02,78.174751,50.772194,12.097504,28.733778
2016-03-03,78.449371,50.196873,12.390331,28.77186
2016-03-04,79.064926,49.89003,12.436087,29.00036
2016-03-07,78.695587,48.931156,12.463538,28.838507
2016-03-08,78.657707,49.525669,12.106653,28.619526
2016-03-09,78.563011,50.666714,12.07005,28.610006
2016-03-10,77.919067,49.90921,12.033446,28.505281
2016-03-11,77.417145,50.887257,12.161559,28.886112
2016-03-14,76.867889,50.983143,12.143258,28.819466
2016-03-15,77.000465,51.385872,12.106653,28.828987
2016-03-16,77.028877,52.114613,12.353729,28.724258
2016-03-17,78.364159,52.411861,12.326276,29.4764
2016-03-18,78.742943,51.289989,12.481842,29.438318
2016-03-21,78.903931,51.644772,12.500142,29.60017
2016-03-22,78.354675,51.84613,12.436087,29.571609
2016-03-23,78.430443,51.750244,12.134107,29.581127
2016-03-24,78.496719,51.980373,11.951088,29.619211
2016-03-28,78.241051,51.337929,11.978541,29.981001
2016-03-29,78.411499,52.459805,12.079201,29.971481
2016-03-30,78.297859,52.785824,12.216466,30.304708
2016-03-31,77.947464,52.958412,12.353729,30.266628
2016-04-01,79.102806,53.284435,11.987693,30.39992
2016-04-04,78.799767,53.150192,11.713164,29.733461
2016-04-05,78.752411,52.315975,11.685714,29.495441
2016-04-06,79.367966,52.852936,11.731466,29.419275
2016-04-07,78.828171,52.220085,11.45694,29.162212
2016-04-08,78.790298,52.181725,11.484392,29.314548
2016-04-11,78.3452,52.076263,11.585052,29.238379
2016-04-12,78.439911,52.402275,11.722316,29.33359
2016-04-13,78.089516,53.073486,11.951088,29.495441
2016-04-14,78.299561,53.083073,11.978541,29.533525
2016-04-15,78.576447,53.361149,11.841277,29.543047
2016-04-18,79.082458,54.137833,12.124955,29.571609
2016-04-19,79.5121,54.070709,12.298822,29.657297
2016-04-20,77.860367,53.303616,12.481842,29.657297
2016-04-21,77.14431,53.485794,12.490993,29.495441
2016-04-22,77.287514,49.650318,12.454388,29.285984
2016-04-25,77.726715,49.966747,12.426935,29.209818
2016-04-26,75.950874,49.324295,12.582501,29.419275
2016-04-27,76.275475,48.84486,12.63801,29.447838
2016-04-28,76.151367,47.847637,13.035841,29.419275
2016-04-29,76.495071,47.818874,12.545495,29.276464
2016-05-02,77.30661,48.528442,12.601004,29.409756
2016-05-03,77.430733,47.732574,12.42522,29.162212
2016-05-04,77.908112,47.818874,12.314198,28.629047
2016-05-05,77.621689,47.88599,12.323449,28.457674
2016-05-06,78.414131,48.317486,12.43447,28.676655
2016-05-09,78.404587,48.010647,12.323449,28.438633
2016-05-10,78.748306,48.921574,12.480731,29.019403
2016-05-11,78.433235,48.950336,12.323449,28.886112
2016-05-12,78.681473,49.391418,12.351206,28.64809
2016-05-13,77.554855,48.979111,12.23093,28.219654
2016-05-16,77.936752,49.698257,12.323449,28.524319
2016-05-17,76.97245,48.771305,12.156916,28.286299
2016-05-18,76.237289,49.060974,12.17542,28.191093
2016-05-19,76.561905,48.587845,12.110658,27.953074
2016-05-20,76.399597,48.877525,12.203176,28.143486
2016-05-23,76.571442,48.307831,12.147666,28.076841
2016-05-24,77.30661,49.814133,12.295693,28.419592
2016-05-25,77.793549,50.325882,12.508487,28.64809
2016-05-26,77.545311,50.103798,12.452976,28.581448
2016-05-27,77.745804,50.519001,12.443724,28.676655
2016-05-31,77.373459,51.175594,12.480731,28.781382
2016-06-01,78.089516,51.030754,12.129161,28.667133
2016-06-02,78.242271,50.673492,12.221679,28.610006
2016-06-03,78.738754,50.007248,12.064398,28.505281
2016-06-06,79.025169,50.335541,12.193923,28.676655
2016-06-07,78.595535,50.306572,12.378961,28.695694
2016-06-08,78.910599,50.248638,12.360456,28.857546
2016-06-09,79.407066,49.843094,12.267941,28.790903
2016-06-10,79.435715,49.707916,12.119909,28.600489
2016-06-13,78.834229,48.41404,12.008887,28.400551
2016-06-14,79.578941,48.114712,11.879361,28.981319
2016-06-15,79.197037,47.97953,12.036643,29.12413
2016-06-16,79.63623,48.655434,12.138412,29.392733
2016-06-17,79.368889,48.404388,12.267941,29.354361
2016-06-20,79.282967,48.346451,12.415968,29.574995
2016-06-21,79.63623,49.427895,12.23093,29.680521
2016-06-22,79.788979,49.234787,12.193923,29.527033
2016-06-23,80.400017,50.123112,12.397464,29.920345
2016-06-24,78.538261,48.114712,11.583302,28.606112
2016-06-27,77.554855,46.762909,11.250237,28.126465
2016-06-28,78.729202,47.73814,11.463029,28.721228
2016-06-29,80.113594,48.80027,11.611058,29.306393
2016-06-30,80.839218,49.408588,11.629562,30.198538
2016-07-01,80.944252,49.398933,11.768341,30.20813
2016-07-05,81.574387,49.408588,11.472281,30.16976
2016-07-06,81.182922,49.611359,11.629562,30.447954
2016-07-07,80.991982,49.611359,11.796095,30.524696
2016-07-08,81.889442,50.499691,12.110658,30.889229
2016-07-11,81.870346,50.779709,12.277191,30.898819
2016-07-12,81.870346,51.378365,12.443724,30.946787
2016-07-13,82.004021,51.668034,12.471478,31.042717
2016-07-14,81.984917,51.890121,12.573249,31.301727
2016-07-15,82.118584,51.851498,12.554746,31.541548
2016-07-18,82.042213,52.102547,12.628759,31.570326
2016-07-19,82.271347,51.262497,12.628759,31.589516
2016-07-20,82.098145,53.985424,12.712027,31.445618
2016-07-21,82.040413,53.879208,12.878559,31.263355
2016-07-22,82.48304,54.6227,12.804545,30.754929
2016-07-25,82.560028,54.777195,12.795293,30.352024
2016-07-26,82.050026,54.806164,12.963651,30.188946
2016-07-27,81.270615,54.255779,12.944945,30.00668
2016-07-28,81.607407,54.275093,11.888023,29.9779
2016-07-29,82.357948,54.728916,11.841258,29.872377
2016-08-01,83.14698,54.632366,11.672898,29.881971
2016-08-02,83.483772,54.632366,11.167822,29.786041
2016-08-03,82.723595,55.008938,11.345533,29.862783
2016-08-04,82.800583,55.414478,11.298767,29.901155
2016-08-05,82.540779,55.964851,11.401652,30.00668
2016-08-08,82.521523,56.061413,11.392302,29.997087
2016-08-09,82.742844,56.196598,11.513894,30.025864
2016-08-10,83.050766,56.022789,11.457773,29.997087
2016-08-11,83.454903,56.293148,11.513894,30.016272
2016-08-12,83.753189,55.945541,11.5326,29.968309
2016-08-15,83.733948,56.119343,11.626132,29.968309
2016-08-16,83.310555,55.808434,11.541953,29.920345
2016-08-17,83.676216,55.925026,11.588718,30.016272
2016-08-18,84.1381,55.96389,11.5326,30.150572
2016-08-19,84.012985,55.983322,11.588718,29.9779
2016-08-22,83.570358,56.031902,11.560658,30.045052
2016-08-23,84.099602,56.245655,11.616778,29.958714
2016-08-24,84.012985,56.303947,11.50454,29.949121
2016-08-25,84.580719,56.5177,11.663546,29.939528
2016-08-26,84.272804,56.38168,11.579365,29.958714
2016-08-29,84.965614,56.449688,11.663546,30.083422
2016-08-30,84.234314,56.245655,11.738373,30.093016
2016-08-31,84.012985,55.827866,11.785138,29.968309
2016-09-01,84.975227,55.95417,11.635486,29.929937
2016-09-02,84.869392,56.031902,11.691606,30.016272
2016-09-06,85.29277,55.97361,11.850612,29.786041
2016-09-07,84.62883,56.022186,11.878671,29.795635
2016-09-08,84.46524,55.798717,11.90673,29.776451
2016-09-09,82.983406,54.613373,11.579365,28.884308
2016-09-12,84.917503,55.429512,11.878671,29.248838
2016-09-13,83.76281,54.924282,11.579365,28.63489
2016-09-14,83.724335,54.661953,11.354888,28.490997
2016-09-15,84.73468,55.565536,11.326826,28.761696
2016-09-16,84.72506,55.623837,11.326826,28.694023
2016-09-19,85.032982,55.312923,11.326826,28.452326
2016-09-20,85.235039,55.196335,11.223941,28.684355
2016-09-21,84.484497,56.119339,11.308121,28.858376
2016-09-22,85.629555,56.177639,11.392302,29.042063
2016-09-23,84.446007,55.798717,11.382947,28.897045
2016-09-26,84.532608,55.283775,11.233294,28.558672
2016-09-27,85.023354,56.303947,11.205235,28.887375
2016-09-28,86.081802,56.38168,11.308121,28.906713
2016-09-29,84.898254,55.769569,11.195882,28.549006
2016-09-30,86.360855,55.96389,11.289414,28.636017
2016-10-03,85.312019,55.789005,11.317474,28.65535
2016-10-04,85.013725,55.614113,11.411007,28.520002
2016-10-05,85.494843,56.002754,11.672898,28.520002
2016-10-06,85.850868,56.099922,11.588718,28.29764
2016-10-07,86.601418,56.158211,11.495187,28.113953
2016-10-10,85.696915,56.391392,11.336181,27.901262
2016-10-11,85.196548,55.565536,11.214589,27.959269
2016-10-12,85.225418,55.487808,11.186528,27.93993
2016-10-13,84.907867,55.3032,11.139762,27.814253
2016-10-14,85.090706,55.789005,11.139762,27.930265
2016-10-17,84.513359,55.594688,11.111701,27.891594
2016-10-18,84.147713,56.022186,11.121056,28.017275
2016-10-19,82.94532,55.895878,11.233294,28.094618
2016-10-20,82.353821,55.623837,11.195882,28.104284
2016-10-21,81.772026,57.965378,11.242647,28.017275
2016-10-24,81.549004,59.267319,11.401652,27.959269
2016-10-25,84.331947,59.257599,11.221727,27.698236
2016-10-26,84.748909,58.907825,11.250136,27.910931
2016-10-27,83.953789,58.392879,11.117558,27.678902
2016-10-28,84.205887,58.169415,11.098619,28.249302
2016-10-31,84.167107,58.217987,11.117558,28.133289
2016-11-01,84.215584,58.101402,10.994452,27.920599
2016-11-02,84.108925,57.741913,10.795585,27.543554
2016-11-03,83.973175,57.528156,10.748238,27.340528
2016-11-04,82.499283,57.042362,10.738767,27.495216
2016-11-07,83.93438,58.703793,10.966042,28.336313
2016-11-08,84.807083,58.752369,10.871344,28.442659
2016-11-09,83.323502,58.460888,10.966042,28.645683
2016-11-10,80.443581,57.032646,11.306953,29.399771
2016-11-11,81.044777,57.343555,11.628929,29.689804
2016-11-14,80.482361,56.469116,11.420594,29.496449
2016-11-15,81.083565,57.584217,11.401652,29.728476
2016-11-16,80.666611,58.347187,11.363774,29.718807
2016-11-17,80.550247,59.315563,11.240666,29.767147
2016-11-18,79.512711,59.031898,11.136499,29.651133
2016-11-21,80.133286,59.530758,11.164908,29.84449
2016-11-22,80.249657,59.785076,11.259607,30.14419
2016-11-23,80.172081,59.080803,11.269075,30.298876
2016-11-25,80.928413,59.207962,11.401652,30.395555
2016-11-28,80.550247,59.286217,11.288016,30.211866
2016-11-29,80.37571,59.755737,11.288016,30.018507
2016-11-30,79.958748,58.943859,11.325895,29.738144
2016-12-01,79.376945,57.907009,11.770975,30.347214
2016-12-02,79.900574,57.955917,11.591049,30.298876
2016-12-05,80.472672,58.904739,11.780445,30.076515
2016-12-06,80.395096,58.640636,11.894083,30.134521
2016-12-07,81.626572,60.029621,12.367574,30.550238
2016-12-08,80.967201,59.677479,12.339165,30.482565
2016-12-09,81.810814,60.616516,12.471742,30.724262
2016-12-12,82.54776,60.812145,12.140299,30.8016
2016-12-13,82.596245,61.604454,12.09295,30.685585
2016-12-14,81.810814,61.311005,11.865673,30.45356
2016-12-15,82.111404,61.213192,11.913024,30.221533
2016-12-16,82.111404,60.939304,11.960372,30.695255
2016-12-19,82.140503,62.230476,11.988781,30.859608
2016-12-20,82.004745,62.152225,12.102418,31.178642
2016-12-21,81.723541,62.152225,11.969843,31.062632
2016-12-22,81.907776,62.162003,11.742565,30.994448
2016-12-23,82.382912,61.85878,11.799386,31.052891
2016-12-27,82.033829,61.897896,11.733097,31.072372
2016-12-28,81.519913,61.614235,11.600519,30.877563
2016-12-29,81.791412,61.526207,11.581578,30.8873
2016-12-30,81.52961,60.782795,11.48688,30.780155
2017-01-03,81.645973,61.213192,11.922493,30.867821
2017-01-04,81.936874,60.939304,12.471742,30.877563
2017-01-05,82.479881,60.939304,12.09295,30.70223
2017-01-06,82.45079,61.46751,12.08348,30.789896
2017-01-09,81.839912,61.271881,11.960372,30.643785
2017-01-10,80.957504,61.252316,12.168709,30.556124
2017-01-11,81.209618,61.809868,11.998252,30.653528
2017-01-12,81.296883,61.242535,11.922493,30.575603
2017-01-13,81.461731,61.33057,11.960372,30.546381
2017-01-17,82.625336,61.16428,11.941432,30.458719
2017-01-18,83.0065,61.134941,11.941432,30.419754
2017-01-19,82.781708,60.939304,11.960677,30.400272
2017-01-20,85.469421,61.369694,11.893319,29.737919
2017-01-23,84.990524,61.584888,11.845209,28.978153
2017-01-24,85.87014,62.13266,12.133881,29.221666
2017-01-25,85.185997,62.289162,12.307085,29.582067
2017-01-26,84.63868,62.866276,11.902943,29.533363
2017-01-27,84.755966,64.3433,12.018413,29.231407
2017-01-30,84.785278,63.707489,11.902943,29.182703
2017-01-31,85.616035,63.23798,11.893319,28.929451
2017-02-01,85.35215,62.191349,11.854831,28.91971
2017-02-02,85.772408,61.790302,11.816341,28.909969
2017-02-03,85.430336,62.289162,12.08577,28.929451
2017-02-06,85.420563,62.250042,12.047279,28.890488
2017-02-07,86.016739,62.044624,11.874076,28.793081
2017-02-08,86.329498,61.956593,11.912566,28.666454
2017-02-09,86.661797,62.660862,11.912566,28.822304
2017-02-10,85.977654,62.602173,12.037657,28.948931
2017-02-13,86.309944,63.306454,12.08577,29.26063
2017-02-14,85.87014,63.542629,12.172371,29.494402
2017-02-15,89.056313,63.503269,12.153127,29.562586
2017-02-16,88.73378,63.493427,12.066525,29.659992
2017-02-17,89.026993,63.591839,12.105014,29.582067
2017-02-21,89.593849,63.463905,12.21086,29.728176
2017-02-22,89.369064,63.335972,12.191616,29.543104
2017-02-23,89.066078,63.591839,12.08577,29.474377
2017-02-24,88.987892,63.591839,11.999167,29.641287
2017-02-27,88.83152,63.208046,12.181993,29.395832
2017-02-28,89.007439,62.962017,12.056902,29.268192
2017-03-01,89.584091,63.906754,12.21086,29.641287
2017-03-02,88.851074,62.991547,12.181993,29.641287
2017-03-03,88.450348,63.227722,12.172371,29.572559
2017-03-06,88.323303,63.247406,12.047279,29.454741
2017-03-07,88.24511,63.375336,11.989545,29.317286
2017-03-08,88.098511,63.955944,12.056902,29.258375
2017-03-09,88.293976,63.700096,12.028034,29.12092
2017-03-10,89.007439,63.896908,12.056902,29.729652
2017-03-13,89.242004,63.680405,12.066525,29.317286
2017-03-14,88.939026,63.385181,12.076147,29.003101
2017-03-15,89.329971,63.719772,12.172371,29.219101
2017-03-16,89.369064,63.611519,12.220484,29.209284
2017-03-17,88.939026,63.83786,12.008789,29.33692
2017-03-20,89.154045,63.896908,11.816341,29.199465
2017-03-21,89.124725,63.188362,11.277486,28.855825
2017-03-22,88.929253,63.995312,11.325597,28.993282
2017-03-23,88.714233,63.83786,11.229373,29.081646
2017-03-24,88.518761,63.946114,11.181261,29.179829
2017-03-27,88.440575,64.064194,11.027302,28.904919
2017-03-28,88.704468,64.251175,11.210128,29.081646
2017-03-29,88.548088,64.428322,11.238996,29.140556
2017-03-30,88.157143,64.664497,11.238996,29.327105
2017-03-31,87.815071,64.812111,11.200506,29.258375
2017-04-03,87.648918,64.507042,11.008057,29.33692
2017-04-04,87.873718,64.684181,10.940701,29.474377
2017-04-05,87.932358,64.516876,10.834854,29.425283
2017-04-06,87.375267,64.684181,10.844477,29.386013
2017-04-07,87.209114,64.634979,10.805985,29.44492
2017-04-10,87.463226,64.487358,10.825231,29.46456
2017-04-11,87.766205,64.438156,10.854098,29.494013
2017-04-12,88.264656,64.192131,10.805985,29.22892
2017-04-13,87.99099,63.916584,10.690516,29.022736
2017-04-17,88.342842,64.438156,10.854098,29.101284
2017-04-18,88.743553,64.349586,10.863851,29.297647
2017-04-19,88.241287,64.005157,10.912611,29.454741
2017-04-20,87.975388,64.457832,11.18567,29.719831
2017-04-21,87.276154,65.343513,11.058892,29.012918
2017-04-24,88.192055,66.455536,11.146662,29.012918
2017-04-25,88.635231,66.839325,11.195421,28.914738
2017-04-26,86.409492,66.750771,11.312448,28.728189
2017-04-27,86.360252,67.183762,11.18567,28.551462
2017-04-28,86.005714,67.370735,11.18567,28.463097
2017-05-01,85.769348,68.305626,11.136909,28.414007
2017-05-02,84.912544,68.19738,10.649303,28.463097
2017-05-03,85.119362,67.980873,10.795585,28.698734
2017-05-04,85.139053,67.715172,10.727321,28.669281
2017-05-05,85.188301,67.902145,10.863851,28.688917
2017-05-08,85.237549,67.843109,10.854098,28.541641
2017-05-09,85.089821,67.941513,10.883355,28.404186
2017-05-10,85.178452,68.207207,10.766329,28.178368
2017-05-11,84.863297,67.370735,10.737073,28.34528
2017-05-12,84.883003,67.292007,10.649303,27.756184
2017-05-15,85.020882,67.341217,10.668808,27.66782
2017-05-16,84.932243,68.697159,10.668808,27.530365
2017-05-17,84.951942,66.786972,10.493271,26.911814
2017-05-18,84.567848,67.014603,10.522527,26.980541
2017-05-19,84.932243,66.994812,10.600543,27.54018
2017-05-22,84.902702,67.747002,10.824841,27.66782
2017-05-23,84.774666,67.974648,10.776081,27.766001
2017-05-24,85.188301,68.063721,10.688313,27.324181
2017-05-25,85.542839,68.904999,10.590791,26.99036
2017-05-26,85.926926,69.241493,10.659056,26.951086
2017-05-30,86.074654,69.686882,10.805337,26.862722
2017-05-31,86.754181,69.122726,10.844345,26.882357
2017-06-01,86.793579,69.380058,11.127157,27.216179
2017-06-02,87.246597,71.023018,11.068645,27.373272
2017-06-05,87.394325,71.537674,10.971124,27.471453
2017-06-06,87.453423,71.7752,10.844345,27.422363
2017-06-07,87.423874,71.646545,10.795585,27.176907
2017-06-08,86.517822,71.21106,10.824841,27.088541
2017-06-09,86.823128,69.597801,10.854098,27.43218
2017-06-12,86.901909,69.063347,11.00038,28.414007
2017-06-13,86.72464,69.924416,10.990628,27.932913
2017-06-14,87.098885,69.548309,10.941868,28.16855
2017-06-15,88.02462,69.182114,10.961371,28.653702
2017-06-16,88.300377,69.28109,10.941868,28.713108
2017-06-19,88.497345,70.142151,10.961371,28.515085
2017-06-20,88.270828,69.192017,10.844345,27.851713
2017-06-21,88.044327,69.548309,10.766329,27.505178
2017-06-22,87.679932,69.538422,10.854098,27.277452
2017-06-23,88.064018,70.478661,10.766329,27.297255
2017-06-26,88.004936,69.805649,10.90286,27.336861
2017-06-27,87.266304,68.499199,10.805337,26.940815
2017-06-28,87.029945,69.083145,10.815089,26.812103
2017-06-29,85.670868,67.786598,10.893107,26.752697
2017-06-30,85.828438,68.222076,10.912611,26.742796
2017-07-03,86.409492,67.469879,11.273439,27.178442
2017-07-05,86.340553,68.370544,11.019884,27.079432
2017-07-06,86.045113,67.865776,10.90286,26.049719
2017-07-07,86.320862,68.746635,10.980876,25.891302
2017-07-10,85.769348,69.261299,11.058892,25.782393
2017-07-11,85.454201,69.271194,11.0979,26.119026
2017-07-12,85.641319,70.419281,11.18567,26.317049
