Date,BP,F,XOM,LNC,AAPL
2015-06-24,35.148979,13.445529,77.386711,58.003719,122.259201
2015-06-25,35.19939,13.393482,76.701309,57.517735,121.677055
2015-06-26,34.745636,13.358784,76.637337,58.051365,120.961311
2015-06-29,33.871746,13.029151,75.686905,55.888256,118.84269
2015-06-30,33.577644,13.020476,76.034164,56.431416,119.701591
2015-07-01,32.997856,13.003126,75.275658,56.917404,120.818161
2015-07-02,34.695225,12.899034,75.979355,56.355183,120.665459
2015-07-06,33.535633,12.829636,75.421883,55.783436,120.245567
2015-07-07,33.36758,12.881684,75.732613,55.659561,119.949722
2015-07-08,32.897022,12.465305,74.910118,53.766304,116.972214
2015-07-09,32.880219,12.430609,74.571983,54.502575,114.586388
2015-07-10,33.527241,12.560726,75.138573,55.869915,117.649788
2015-07-13,33.577644,12.699518,75.321358,56.348011,119.921097
2015-07-14,33.888557,12.846987,75.951927,55.975098,119.873367
2015-07-15,33.644875,12.794937,75.63208,55.955978,121.028114
2015-07-16,33.224735,12.638798,75.769165,56.510563,122.640938
2015-07-17,32.871811,12.74289,75.49501,55.841232,123.700233
2015-07-20,32.560909,12.638798,74.718208,55.650002,126.038368
2015-07-21,32.544102,12.586752,74.626823,56.070717,124.778625
2015-07-22,31.85508,12.508679,74.745628,56.0994,119.501183
2015-07-23,31.342501,12.673494,74.151596,55.458755,119.443916
2015-07-24,30.72909,12.482656,73.054955,55.410946,118.814072
2015-07-27,30.292152,12.621448,72.433517,54.598186,117.163071
2015-07-28,31.334095,12.864334,75.37619,54.894608,117.745224
2015-07-29,31.418127,13.328782,75.979355,56.080276,117.373024
2015-07-30,31.661808,13.232388,75.86055,54.760742,116.781349
2015-07-31,31.065212,12.995782,72.387833,53.852364,115.760208
2015-08-03,30.653473,13.092176,71.336868,53.718506,113.030823
2015-08-04,30.703888,13.065887,70.523521,53.775864,109.404373
2015-08-05,30.644081,12.969493,70.523521,53.88105,110.129669
2015-08-06,30.652632,12.995782,71.364288,53.737629,110.369324
2015-08-07,30.48177,12.969493,70.212814,53.307339,110.74321
2015-08-10,30.99435,13.135993,71.967445,54.923294,114.769531
2015-08-11,30.797861,12.881861,71.478569,53.613319,108.797134
2015-08-12,31.131042,12.864334,72.677704,52.618881,110.474777
2015-08-13,30.686798,12.890624,72.548584,53.718506,110.388504
2015-08-14,30.558653,12.951965,72.281067,54.024487,111.165001
2015-08-17,30.353619,12.864334,72.659256,53.900173,112.315399
2015-08-18,30.114414,12.995782,71.85675,53.938423,111.682663
2015-08-19,29.610369,12.943205,70.316315,52.934429,110.254295
2015-08-20,29.371166,12.645254,68.785088,50.830818,107.991882
2015-08-21,28.337448,12.145753,66.534363,48.459476,101.386787
2015-08-24,26.64592,11.558623,63.388908,46.030773,98.855957
2015-08-25,26.235849,11.304489,63.379684,45.198891,99.450302
2015-08-26,26.569031,11.576148,66.875671,47.312054,105.154282
2015-08-27,28.217846,11.88286,69.043358,49.205296,108.250717
2015-08-28,28.414337,12.040596,69.246292,48.889759,108.605408
2015-08-31,28.653543,12.154517,69.403099,48.564663,108.097336
2015-09-01,27.457508,12.023069,66.488251,46.183758,103.265732
2015-09-02,27.50877,12.154517,67.549042,46.996521,107.694687
2015-09-03,27.688173,12.128228,68.065598,47.245121,105.806152
2015-09-04,26.227306,11.88286,66.838776,46.279381,104.75164
2015-09-08,26.833864,11.979255,67.798088,47.350307,107.665932
2015-09-09,26.398165,11.856568,66.414459,47.025211,105.595253
2015-09-10,26.663002,12.031834,66.894112,47.560665,107.915176
2015-09-11,26.492144,12.014306,67.050934,47.74234,109.487366
2015-09-14,26.21022,12.075647,66.866447,47.378994,110.541878
2015-09-15,26.577574,12.540097,67.207733,48.277805,111.471771
2015-09-16,27.448969,12.829283,68.536041,48.516857,111.596405
2015-09-17,27.431881,12.79423,68.683632,47.168621,109.209358
2015-09-18,26.56049,12.513807,67.041702,45.514427,108.758797
2015-09-21,26.534855,12.548859,67.696625,46.164635,110.446014
2015-09-22,25.962469,12.198335,67.097054,45.418812,108.710861
2015-09-23,25.560946,11.988017,66.691193,45.351879,109.592827
2015-09-24,25.765976,11.961728,67.087837,45.103271,110.244705
2015-09-25,25.996643,11.856568,67.549042,45.887344,109.966698
2015-09-28,25.099615,11.497279,66.967911,44.051468,107.790565
2015-09-29,25.31319,11.523569,67.309204,44.86422,104.550331
2015-09-30,26.107702,11.891622,68.582161,45.380562,105.739059
2015-10-01,26.449425,11.979255,68.314651,45.447491,105.04882
2015-10-02,27.782148,12.259675,69.993462,45.122387,105.815742
2015-10-05,28.610828,12.434938,70.851311,46.527981,106.199203
2015-10-06,29.311363,12.540097,71.847534,46.604477,106.707283
2015-10-07,30.507391,12.925676,73.055901,47.276569,106.199203
2015-10-08,30.720972,13.135993,73.821518,47.689419,104.97213
2015-10-09,30.720972,13.118466,73.111252,47.497398,107.483788
2015-10-12,30.21693,13.12723,73.148148,47.478195,106.985291
2015-10-13,29.670174,13.092176,73.019028,46.854111,107.167442
2015-10-14,30.174212,13.15352,73.941437,46.556477,105.652771
2015-10-15,30.48177,13.337543,75.159035,47.689419,107.23455
2015-10-16,30.635546,13.390123,76.081459,48.092674,106.448448
2015-10-19,29.849575,13.46023,74.707039,48.246296,107.109909
2015-10-20,29.87521,13.477757,74.559448,48.659153,109.065559
2015-10-21,30.020435,13.504045,73.987556,48.438324,109.055977
2015-10-22,30.686798,13.653019,76.459648,49.340828,110.724037
2015-10-23,30.515942,13.731889,76.542656,50.252956,114.155998
2015-10-26,29.943552,13.74065,74.919212,49.993721,110.513138
2015-10-27,29.747059,13.048361,74.799278,49.235229,109.813309
2015-10-28,30.533028,13.251965,75.896965,51.088264,114.338127
2015-10-29,30.507391,13.039509,75.850853,51.702744,115.546036
2015-10-30,30.498854,13.110329,76.321274,51.376301,114.558632
2015-11-02,30.99435,13.057213,78.664246,52.470852,116.169159
2015-11-03,31.805943,13.110329,80.112442,52.605263,117.501694
2015-11-04,31.571507,12.96869,79.309937,52.682076,116.955254
2015-11-05,30.868177,12.897873,78.23069,52.912502,116.4161
2015-11-06,30.50349,12.85361,77.917076,54.679138,116.550888
2015-11-09,30.286417,12.685414,76.251534,53.594196,116.07914
2015-11-10,30.190903,12.641153,76.623726,53.632599,112.420677
2015-11-11,29.860949,12.667711,75.944489,53.421368,111.785263
2015-11-12,29.088156,12.428696,73.888168,52.154007,111.40979
2015-11-13,28.983961,12.322469,72.669258,52.163609,108.15567
2015-11-16,29.939095,12.428696,75.274559,53.008511,109.927155
2015-11-17,29.678602,12.526072,74.399918,52.787689,109.455406
2015-11-18,30.477438,12.800496,75.125679,53.622993,112.92131
2015-11-19,30.607689,12.897873,74.716278,53.373363,114.35582
2015-11-20,29.895681,12.924429,74.241745,53.200539,114.856453
2015-11-23,29.886992,12.880167,74.697662,52.576454,113.364174
2015-11-24,30.381926,12.880167,76.186409,52.566853,114.452087
2015-11-25,30.381926,12.880167,75.60022,52.566853,113.633751
2015-11-27,30.243004,12.862462,75.581604,52.739681,113.421944
2015-11-30,30.043289,12.685414,75.98172,52.797287,113.893692
2015-12-01,30.190903,12.889019,76.195717,53.286953,112.969444
2015-12-02,29.366016,12.623448,74.018433,52.739681,111.948929
2015-12-03,28.879765,12.375582,72.95771,52.317223,110.909157
2015-12-04,28.367466,12.570333,73.376411,53.574989,114.596504
2015-12-07,27.14316,12.499516,71.459656,52.394032,113.874435
2015-12-08,27.151842,12.366731,69.440536,51.241894,113.826294
2015-12-09,27.620724,12.295913,70.37101,50.137741,111.313515
2015-12-10,27.612041,12.35788,70.426834,50.627407,111.843025
2015-12-11,26.735056,12.074605,69.170708,48.60154,108.964409
2015-12-14,26.240122,12.056899,70.743195,48.361511,108.290482
2015-12-15,26.700323,12.278207,73.906776,49.254421,106.374588
2015-12-16,26.80452,12.71197,73.646248,49.8689,107.192924
2015-12-17,26.352999,12.375582,72.538986,48.236691,104.920845
2015-12-18,26.17934,12.216241,71.906265,46.729294,102.080704
2015-12-21,26.161976,12.154275,71.887665,47.046139,103.332298
2015-12-22,26.735056,12.570333,72.250557,47.814236,103.236031
2015-12-23,28.089607,12.71197,74.61393,48.707157,104.564606
2015-12-24,27.889898,12.667711,73.813736,48.630348,104.006226
2015-12-28,27.533892,12.552629,73.264755,48.58234,102.841293
2015-12-29,27.672823,12.596891,73.655548,49.071999,104.689766
2015-12-30,27.186573,12.543777,72.678558,48.803173,103.322678
2015-12-31,27.14316,12.472959,72.529686,48.255898,101.339394
2016-01-04,26.969498,12.366731,72.073769,47.142151,101.426033
2016-01-05,26.856619,12.145422,72.687859,47.180553,98.884369
2016-01-06,26.309586,11.605429,72.083069,45.04908,96.949242
2016-01-07,25.554161,11.242483,70.929298,43.784576,92.857529
2016-01-08,25.102644,11.100844,69.496376,42.703484,93.348541
2016-01-11,25.041864,11.30445,68.565903,41.699596,94.860062
2016-01-12,24.876883,11.37527,69.970909,41.989178,96.236794
2016-01-13,24.981083,10.799866,70.389618,40.328915,93.762527
2016-01-14,26.769787,10.791012,73.618332,40.068295,95.813171
2016-01-15,25.319719,10.596263,72.185417,39.016151,93.512207
2016-01-19,25.111328,10.578556,71.087471,38.311508,93.059715
2016-01-20,24.711908,10.534292,68.091377,36.873253,93.184875
2016-01-21,25.580212,10.631671,68.947395,37.230404,92.713127
2016-01-22,26.352999,10.746751,71.245644,38.214981,97.64241
2016-01-25,25.588896,10.605112,68.835747,37.191792,95.73616
2016-01-26,26.691639,10.852979,71.3666,37.77095,96.265678
2016-01-27,26.639542,10.843828,70.054665,37.52964,89.940399
2016-01-28,27.690186,10.715714,71.636444,37.230404,90.585442
2016-01-29,28.106976,10.926186,72.436646,38.089493,93.714378
2016-02-01,27.525211,11.045148,70.985115,37.867481,92.838287
2016-02-02,25.19816,10.532697,69.40332,36.207218,90.960915
2016-02-03,25.753872,10.486941,73.022835,36.207218,92.761269
2016-02-04,26.578762,10.550999,74.278954,34.662788,93.506599
2016-02-05,26.448515,10.477792,74.511581,34.537304,91.009224
2016-02-08,25.979631,10.605904,75.516472,32.239971,91.967522
2016-02-09,25.137381,10.386283,75.187866,32.626072,91.948151
2016-02-10,24.862507,10.377131,74.502457,33.089405,91.251221
2016-02-11,24.507833,10.221566,74.73719,29.710964,90.699478
2016-02-12,25.731455,10.569302,76.079826,31.51602,90.980186
2016-02-16,25.766918,10.862129,76.258209,32.741901,93.545326
2016-02-17,26.556067,11.228167,76.990562,34.633835,94.977928
2016-02-18,26.405329,11.219015,77.413055,34.67244,93.177498
2016-02-19,26.378729,11.0726,77.460007,34.711048,92.964539
2016-02-22,26.8664,11.493544,77.356743,35.444656,93.777634
2016-02-23,25.713717,11.365431,76.267601,34.624176,91.657768
2016-02-24,25.305847,11.054299,76.539894,34.267029,93.022614
2016-02-25,25.412249,11.337977,76.999954,35.135773,93.661484
2016-02-26,25.713717,11.411184,76.755836,36.207218,93.806679
2016-02-29,25.79352,11.447788,75.253586,35.261257,93.593727
2016-03-01,26.272324,11.978541,76.314545,37.539291,97.310738
2016-03-02,26.7866,12.097504,77.647797,37.87714,97.523712
2016-03-03,27.371811,12.390331,77.366135,38.417683,98.249687
2016-03-04,27.620081,12.436087,77.262848,38.157066,99.711334
2016-03-07,27.93042,12.463538,79.300278,38.070187,98.607834
2016-03-08,26.662464,12.106653,77.582077,36.728462,97.794731
2016-03-09,26.8664,12.07005,77.366135,36.786381,97.881859
2016-03-10,26.449663,12.033446,77.159561,36.805687,97.930244
2016-03-11,27.088072,12.161559,77.168953,38.668655,98.985344
2016-03-14,26.556067,12.143258,77.375519,38.987194,99.23703
2016-03-15,26.281195,12.106653,77.760468,38.552822,101.231064
2016-03-16,27.052605,12.353729,77.807426,38.890667,102.576553
2016-03-17,27.965885,12.326276,78.962265,39.431217,102.411987
2016-03-18,27.779678,12.481842,79.05616,40.222733,102.528152
2016-03-21,27.593481,12.500142,78.511604,40.029682,102.518471
2016-03-22,27.43388,12.436087,78.981056,39.71114,103.302521
2016-03-23,26.777735,12.134107,78.633652,38.919621,102.731422
2016-03-24,26.972807,11.951088,78.849602,37.90609,102.286148
2016-03-28,26.972807,11.978541,79.074944,38.485249,101.821526
2016-03-29,26.910738,12.079201,79.36599,38.214981,104.231789
2016-03-30,27.425013,12.216466,79.356606,38.581783,106.05159
2016-03-31,26.760002,12.353729,78.483429,37.838524,105.49984
2016-04-01,26.219126,11.987693,77.891914,38.427334,106.467812
2016-04-04,26.227993,11.713164,78.079712,38.099152,107.56163
2016-04-05,25.651651,11.685714,77.187737,37.240063,106.293571
2016-04-06,25.979723,11.731466,78.220535,37.307629,107.406754
2016-04-07,25.828985,11.45694,77.337967,36.306931,105.064262
2016-04-08,26.7334,11.484392,78.126633,36.45266,105.180405
2016-04-11,26.875271,11.585052,78.229927,37.171604,105.52887
2016-04-12,27.664413,11.722316,79.196999,38.152874,106.903404
2016-04-13,27.824018,11.951088,79.64769,39.823944,108.452171
2016-04-14,27.416142,11.978541,80.211021,39.823944,108.510239
2016-04-15,27.176739,11.841277,79.779129,39.542198,106.332298
2016-04-18,27.540279,12.124955,80.539642,39.853096,104.038185
2016-04-19,28.160957,12.298822,80.943382,40.591473,103.48645
2016-04-20,28.249626,12.481842,81.497337,41.980797,103.699394
2016-04-21,28.143223,12.490993,81.487946,42.301407,102.576553
2016-04-22,28.506763,12.454388,82.182732,43.078651,102.29583
2016-04-25,28.187557,12.426935,81.994949,42.544296,101.71505
2016-04-26,29.69491,12.582501,82.276619,43.2341,101.008415
2016-04-27,30.005253,12.63801,83.055908,43.360405,94.687538
2016-04-28,29.69491,13.035841,82.652191,42.486004,91.793282
2016-04-29,29.774717,12.545495,82.999588,42.21397,90.738197
2016-05-02,29.810177,12.601004,83.68499,42.87463,90.641396
2016-05-03,28.870302,12.42522,82.727295,41.932217,92.132072
2016-05-04,28.382504,12.314198,82.567696,41.427006,91.173782
2016-05-05,28.527035,12.323449,82.661583,39.707363,90.803703
2016-05-06,28.527035,12.43447,83.102867,40.241714,90.297287
2016-05-09,28.075373,12.323449,83.159203,40.416592,90.365463
2016-05-10,28.617367,12.480731,84.492455,41.767052,90.978996
2016-05-11,28.608334,12.323449,84.085327,41.728191,90.092781
2016-05-12,28.779966,12.351206,84.899574,41.815632,87.979477
2016-05-13,28.427666,12.23093,83.943306,41.378426,88.154778
2016-05-16,28.960634,12.323449,84.804893,41.912788,91.426987
2016-05-17,29.105165,12.156916,84.767029,42.048801,91.047173
2016-05-18,29.023865,12.17542,84.596603,43.787884,92.089218
2016-05-19,28.888363,12.110658,85.31617,43.117512,91.738617
2016-05-20,28.843199,12.203176,84.965851,43.321533,92.731979
2016-05-23,28.418634,12.147666,84.833298,43.000923,93.910347
2016-05-24,28.7619,12.295693,84.899574,43.729584,95.341949
2016-05-25,29.683294,12.508487,85.458183,44.535976,97.016998
2016-05-26,29.448425,12.452976,85.022659,43.982189,97.786369
2016-05-27,29.231628,12.443724,85.221481,44.846874,97.727921
2016-05-31,28.364435,12.480731,84.284157,44.545689,97.250732
2016-06-01,28.310238,12.129161,84.492455,44.409676,95.887321
2016-06-02,28.472834,12.221679,83.820229,44.740002,95.166649
2016-06-03,28.798033,12.064398,83.668739,43.166088,95.361412
2016-06-06,29.385195,12.193923,84.587135,44.195934,96.052864
2016-06-07,29.87299,12.378961,85.884254,44.205654,96.442413
2016-06-08,30.053656,12.360456,85.959999,44.351383,96.354774
2016-06-09,29.84589,12.267941,85.846375,43.068935,97.046211
2016-06-10,29.105165,12.119909,85.193092,41.815632,96.247635
2016-06-13,28.779966,12.008887,85.77063,41.611603,94.79657
2016-06-14,27.939873,11.879361,85.619141,40.873222,94.913445
2016-06-15,28.138603,12.036643,85.363503,40.814926,94.601807
2016-06-16,28.933531,12.138412,86.367119,40.756641,95.001099
2016-06-17,29.583927,12.267941,85.893707,40.912086,92.839088
2016-06-20,30.18915,12.415968,86.272446,41.388149,92.615105
2016-06-21,30.848585,12.23093,86.660629,41.368717,93.403946
2016-06-22,30.613716,12.193923,86.319771,41.446438,93.053352
2016-06-23,31.282181,12.397464,86.916267,43.107796,93.588974
2016-06-24,29.791689,11.583302,84.634476,37.375633,90.959526
2016-06-27,28.897398,11.250237,84.132668,34.490124,89.635063
2016-06-28,30.02656,11.463029,86.073624,35.723999,91.144562
2016-06-29,31.426712,11.611058,87.541153,36.86071,91.933395
2016-06-30,32.077106,11.629562,88.753052,37.667103,93.102036
2016-07-01,32.519737,11.768341,88.847733,37.647671,93.38446
2016-07-05,32.429405,11.472281,88.07135,36.044605,92.507965
2016-07-06,32.131306,11.629562,89.084435,36.540104,93.033875
2016-07-07,31.977741,11.796095,88.014549,36.667248,93.433159
2016-07-08,32.447468,12.110658,88.563698,38.026737,94.153824
2016-07-11,32.619102,12.277191,88.895065,38.682037,94.445976
2016-07-12,33.341766,12.443724,89.898674,40.481655,94.874481
2016-07-13,33.025597,12.471478,89.832397,40.061096,94.338867
2016-07-14,33.025597,12.573249,89.898674,41.929173,96.208702
2016-07-15,33.025597,12.554746,90.059639,41.753124,96.198952
2016-07-18,32.673302,12.628759,89.775604,42.271496,97.221512
2016-07-19,32.546837,12.628759,89.444214,42.359524,97.260468
2016-07-20,32.483601,12.712027,88.932938,42.476887,97.348122
2016-07-21,32.375206,12.878559,88.857208,42.369297,96.83197
2016-07-22,32.402298,12.804545,89.00869,42.496449,96.082085
2016-07-25,31.526079,12.795293,87.294975,42.271496,94.79657
2016-07-26,31.246046,12.963651,86.660629,42.740959,94.144081
2016-07-27,31.227982,12.944945,86.073624,42.418205,100.259995
2016-07-28,30.70405,11.888023,85.401382,42.75074,101.613663
2016-07-29,31.074415,11.841258,84.21788,42.711617,101.487068
2016-08-01,29.972357,11.672898,81.292274,42.3204,103.278984
2016-08-02,30.216251,11.167822,82.409492,41.870495,101.750015
2016-08-03,30.363422,11.345533,82.835556,43.816822,103.025787
2016-08-04,30.354231,11.298767,82.826088,42.056328,103.662239
2016-08-05,30.492203,11.401652,82.901825,44.511238,105.238647
2016-08-08,30.510601,11.392302,83.877022,45.127411,106.110092
2016-08-09,30.703762,11.513894,83.981178,45.098072,106.540916
2016-08-10,30.363422,11.457773,82.510674,44.139584,105.74781
2016-08-11,30.942919,11.513894,82.806686,44.657948,105.679268
2016-08-12,31.034901,11.5326,83.885689,44.227604,105.924057
2016-08-15,31.154472,11.626132,83.847496,45.068729,107.196945
2016-08-16,31.467216,11.541953,83.95253,45.088287,107.099022
2016-08-17,31.458021,11.588718,84.133965,45.176315,106.942375
